"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,1575,0.01872308,0.02296864,0.0009798643,0.001428743,0.01695006,0.02228547,0.0009431849,0.00138277,0.5167187,0,0,0
0,1590,0.01855497,0.02276537,0.0009720286,0.001420511,0.01680152,0.02208914,0.0009356228,0.001374086,0.5169635,0,0,0
0,1605,0.01838991,0.02256581,0.00096433,0.00141238,0.01665585,0.0218965,0.0009281993,0.001365531,0.5172083,0,0,0
0,1620,0.01822781,0.02236983,0.0009567636,0.001404348,0.01651294,0.0217074,0.0009209096,0.001357101,0.517453,0,0,0
0,1635,0.01806857,0.02217731,0.0009493252,0.001396412,0.01637271,0.02152172,0.0009137492,0.001348795,0.5176978,0,0,0
0,1650,0.01791208,0.02198811,0.0009420105,0.001388571,0.01623494,0.02133933,0.000906713,0.001340607,0.5179406,0,0,0
0,1665,0.01775685,0.02180181,0.0009348016,0.001380818,0.01609781,0.02115958,0.0008997736,0.001332523,0.5181763,0,0,0
0,1680,0.01760224,0.02161764,0.0009276682,0.001373131,0.01596123,0.02098179,0.0008929031,0.001324512,0.5184096,0,0,0
0,1695,0.01744913,0.02143555,0.0009206099,0.001365504,0.01582612,0.02080605,0.0008861081,0.001316573,0.5186423,0,0,0
0,1710,0.01729813,0.02125571,0.0009136357,0.001357944,0.01569302,0.02063257,0.000879399,0.001308717,0.5188748,0,0,0
0,1725,0.01714951,0.02107831,0.0009067524,0.001350458,0.01556216,0.02046152,0.0008727827,0.001300953,0.5191072,0,0,0
0,1740,0.01700337,0.02090345,0.0008999647,0.001343048,0.01543361,0.020293,0.0008662636,0.001293286,0.5193395,0,0,0
0,1755,0.01685974,0.02073118,0.0008932747,0.001335719,0.01530739,0.02012706,0.0008598433,0.001285718,0.5195717,0,0,0
0,1770,0.01671859,0.02056151,0.0008866828,0.00132847,0.01518347,0.01996369,0.0008535221,0.001278249,0.5198039,0,0,0
0,1785,0.01657987,0.02039443,0.0008801885,0.001321301,0.01506181,0.01980287,0.0008472988,0.00127088,0.520036,0,0,0
0,1800,0.01644354,0.02022988,0.0008737904,0.001314213,0.01494234,0.01964455,0.000841172,0.00126361,0.5202681,0,0,0
0,1815,0.01630955,0.02006782,0.0008674866,0.001307204,0.01482502,0.01948868,0.0008351394,0.001256436,0.5205001,0,0,0
0,1830,0.01617781,0.01990819,0.0008612747,0.001300273,0.01470977,0.01933518,0.0008291985,0.001249357,0.5207322,0,0,0
