"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,636,0,0.1353408,0.1819218,0.006151495,0.00525945,0,0.1316472,0.1828227,0.006267655,0.006072742,0,0.4344132,0,0,0
0,642,0,0.1330379,0.1792912,0.006075789,0.005225942,0,0.1292294,0.1800652,0.006184967,0.006018986,0,0.4349856,0,0,0
0,648,0,0.1307825,0.1766847,0.006000629,0.005192229,0,0.1268646,0.1773358,0.006103,0.005965229,0,0.4355333,0,0,0
0,654,0,0.1285752,0.1741046,0.005926086,0.005158362,0,0.124553,0.1746371,0.006021829,0.005911543,0,0.4360574,0,0,0
0,660,0,0.1264162,0.1715533,0.005852211,0.005124394,0,0.1222946,0.1719713,0.005941481,0.005857995,0,0.4365588,0,0,0
0,666,0,0.1243054,0.1690329,0.005779067,0.005090376,0,0.1200894,0.1693406,0.005862021,0.005804652,0,0.4370387,0,0,0
0,672,0,0.1222429,0.1665453,0.005706755,0.005056353,0,0.1179373,0.1667468,0.005783616,0.005751568,0,0.4374979,0,0,0
0,678,0,0.1202286,0.1640925,0.005635343,0.00502237,0,0.115838,0.1641917,0.005706337,0.0056988,0,0.4379373,0,0,0
0,684,0,0.1182623,0.161676,0.005564844,0.004988473,0,0.1137912,0.1616769,0.005630089,0.005646415,0,0.4383577,0,0,0
0,690,0,0.1163436,0.1592973,0.005495291,0.004954706,0,0.1117963,0.1592039,0.005554884,0.00559447,0,0.4387602,0,0,0
0,696,0,0.1144721,0.1569577,0.005426654,0.004921112,0,0.1098529,0.1567737,0.005480734,0.005543015,0,0.4391454,0,0,0
0,702,0,0.1126474,0.1546584,0.005358951,0.004887731,0,0.1079603,0.1543876,0.005407668,0.005492098,0,0.4395142,0,0,0
0,708,0,0.110869,0.1524004,0.005292309,0.004854592,0,0.1061178,0.1520463,0.005335927,0.005441742,0,0.4398672,0,0,0
0,714,0,0.1091362,0.1501845,0.005226771,0.004821726,0,0.1043247,0.1497507,0.005265553,0.005391986,0,0.4402052,0,0,0
0,720,0,0.1074483,0.1480113,0.005162394,0.004789161,0,0.1025801,0.1475012,0.005196454,0.005342872,0,0.440529,0,0,0
0,726,0,0.1058046,0.1458815,0.005099228,0.00475692,0,0.1008832,0.1452985,0.005128693,0.005294428,0,0.440839,0,0,0
0,732,0,0.1042044,0.1437954,0.005037266,0.00472503,0,0.09923312,0.1431426,0.005062312,0.005246677,0,0.4411361,0,0,0
0,738,0,0.1026468,0.1417533,0.004976516,0.004693514,0,0.09762883,0.1410339,0.004997287,0.005199648,0,0.4414207,0,0,0
0,744,0,0.1011309,0.1397553,0.004916947,0.004662395,0,0.09606942,0.1389723,0.004933564,0.00515337,0,0.4416935,0,0,0
0,750,0,0.09965605,0.1378014,0.004858552,0.004631692,0,0.09455387,0.1369576,0.004871142,0.005107861,0,0.441955,0,0,0
0,756,0,0.0982212,0.1358915,0.004801321,0.004601424,0,0.09308118,0.1349898,0.004810035,0.005063136,0,0.4422058,0,0,0
0,762,0,0.09682548,0.1340255,0.004745246,0.004571604,0,0.09165031,0.1330684,0.004750222,0.005019209,0,0.4424463,0,0,0
0,768,0,0.09546797,0.1322029,0.004690327,0.004542245,0,0.09026023,0.1311931,0.004691688,0.004976092,0,0.4426771,0,0,0
0,774,0,0.09414773,0.1304235,0.004636555,0.004513356,0,0.08890989,0.1293634,0.004634426,0.00493379,0,0.4428986,0,0,0
0,780,0,0.09286382,0.1286868,0.004583923,0.004484945,0,0.08759822,0.1275788,0.004578427,0.004892307,0,0.4431113,0,0,0
0,786,0,0.0916153,0.1269922,0.004532465,0.004457014,0,0.08632419,0.1258386,0.004523758,0.004851637,0,0.4433156,0,0,0
0,792,0,0.0904012,0.1253392,0.004482217,0.004429564,0,0.08508673,0.1241421,0.00447049,0.004811773,0,0.4435118,0,0,0
0,798,0,0.08922061,0.1237271,0.004433122,0.004402599,0,0.08388481,0.1224886,0.004418459,0.004772724,0,0.4437005,0,0,0
0,804,0,0.08807256,0.1221552,0.004385151,0.004376123,0,0.08271739,0.1208772,0.004367558,0.004734497,0,0.4438819,0,0,0
0,810,0,0.08695614,0.1206227,0.004338284,0.004350135,0,0.08158347,0.1193072,0.004317894,0.004697073,0,0.4440565,0,0,0
0,816,0,0.08587043,0.1191289,0.004292478,0.004324636,0,0.08048202,0.1177777,0.004269445,0.004660445,0,0.4442245,0,0,0
0,822,0,0.08481452,0.1176729,0.004247744,0.004299623,0,0.07941207,0.1162878,0.004222161,0.00462461,0,0.4443863,0,0,0
0,828,0,0.08378751,0.116254,0.004204065,0.004275093,0,0.07837264,0.1148365,0.004176037,0.004589557,0,0.4445421,0,0,0
0,834,0,0.08278853,0.1148712,0.004161423,0.004251041,0,0.07736277,0.113423,0.004131048,0.004555273,0,0.4446924,0,0,0
0,840,0,0.08181671,0.1135237,0.004119809,0.00422746,0,0.07638152,0.1120463,0.004087172,0.004521747,0,0.4448373,0,0,0
0,846,0,0.0808712,0.1122107,0.004079182,0.004204346,0,0.07542798,0.1107055,0.004044361,0.004488967,0,0.4449772,0,0,0
0,852,0,0.07995118,0.1109312,0.004039516,0.004181692,0,0.07450125,0.1093996,0.004002583,0.004456922,0,0.4451123,0,0,0
0,858,0,0.07905583,0.1096843,0.004000792,0.004159492,0,0.07360046,0.1081276,0.003961837,0.004425596,0,0.4452428,0,0,0
0,864,0,0.07818436,0.1084691,0.003962982,0.004137737,0,0.07272474,0.1068887,0.003922097,0.004394973,0,0.4453689,0,0,0
0,870,0,0.07733599,0.1072849,0.003926062,0.004116421,0,0.07187328,0.1056818,0.003883311,0.004365042,0,0.4454909,0,0,0
0,876,0,0.07650997,0.1061306,0.003890009,0.004095535,0,0.07104526,0.1045061,0.003845457,0.004335788,0,0.4456091,0,0,0
0,882,0,0.07570558,0.1050055,0.003854809,0.004075069,0,0.07023989,0.1033605,0.003808541,0.004307191,0,0.4457235,0,0,0
0,888,0,0.07492208,0.1039086,0.00382044,0.004055015,0,0.06945642,0.1022443,0.003772532,0.004279237,0,0.4458344,0,0,0
0,894,0,0.0741588,0.1028391,0.003786866,0.004035364,0,0.06869411,0.1011566,0.003737363,0.004251913,0,0.445942,0,0,0
0,900,0,0.07341505,0.1017962,0.003754068,0.004016107,0,0.06795222,0.1000964,0.003703019,0.004225203,0,0.4460464,0,0,0
0,906,0,0.07269018,0.1007791,0.003722038,0.003997233,0,0.06723006,0.09906284,0.003669534,0.004199085,0,0.4461478,0,0,0
